rollout/ep_rew_mean,time/time_elapsed,time/fps,time/iterations,time/total_timesteps,rollout/ep_len_mean,train/policy_gradient_loss,train/approx_kl,train/n_updates,train/explained_variance,train/value_loss,train/loss,train/learning_rate,train/entropy_loss,train/clip_fraction,train/clip_range
-145.915,1389,272,185,378880,400.0,-0.020469607471022756,0.030788787,1840,0.9899815320968628,2.019640801101923,0.6092232465744019,0.0003,-0.5553044009953737,0.1779296875,0.2
-146.92,1396,272,186,380928,400.0,-0.020153543050400912,0.026089903,1850,0.9914931058883667,1.398627657443285,0.5468440651893616,0.0003,-0.6749086610972881,0.2158203125,0.2
-146.653,1404,272,187,382976,400.0,-0.022441608842927962,0.02248028,1860,0.9916990995407104,1.6804700121283531,0.5565282702445984,0.0003,-0.8626899890601635,0.25126953125,0.2
-146.701,1411,272,188,385024,400.0,-0.0107771355076693,0.02952357,1870,0.9746159911155701,2.275747749209404,0.42900311946868896,0.0003,-0.8122705422341824,0.228662109375,0.2
-146.75199999999998,1419,272,189,387072,400.0,-0.01460273958509788,0.022115186,1880,0.987781286239624,2.367832139134407,0.6783719658851624,0.0003,-0.5976496741175652,0.153466796875,0.2
-147.07299999999998,1425,272,190,389120,400.0,-0.012800136028090492,0.02902898,1890,0.9947081208229065,1.3851737909018993,0.5358457565307617,0.0003,-0.5671853389590978,0.12900390625,0.2
-144.29200000000003,1432,273,191,391168,400.0,-0.019766280765179545,0.037853867,1900,0.9898698925971985,1.6520056046545506,0.4841676652431488,0.0003,-0.4766670223325491,0.168896484375,0.2
-143.764,1439,273,192,393216,400.0,-0.016941116558155046,0.016967926,1910,0.9918813109397888,1.779638361185789,0.5705873966217041,0.0003,-0.40552300661802293,0.1203125,0.2
-144.904,1447,273,193,395264,400.0,-0.017670718577574008,0.024252253,1920,0.9935288429260254,1.2523462295532226,0.38479435443878174,0.0003,-0.4140443496406078,0.11669921875,0.2
-144.763,1455,272,194,397312,400.0,-0.009396403195569291,0.05286174,1930,0.9599187970161438,3.3986989855766296,0.6664658784866333,0.0003,-0.7414580173790455,0.2361328125,0.2
-145.108,1462,273,195,399360,400.0,-0.02062573455623351,0.027551524,1940,0.9900227189064026,1.6453136652708054,0.6027399897575378,0.0003,-0.6040188409388065,0.149462890625,0.2
-144.982,1469,273,196,401408,400.0,-0.020466911952826194,0.03902007,1950,0.9936962127685547,1.0295974373817445,0.2611619532108307,0.0003,-0.749043519794941,0.214697265625,0.2
-144.277,1476,273,197,403456,400.0,-0.012578484270488844,0.048833303,1960,0.9954498410224915,0.9488141633570194,0.23791849613189697,0.0003,-0.7268611811101436,0.25244140625,0.2
-143.53300000000002,1484,273,198,405504,400.0,-0.02801662761485204,0.031086672,1970,0.9819077849388123,2.8211083225905895,1.014088749885559,0.0003,-0.6793219774961472,0.161083984375,0.2
-142.675,1492,273,199,407552,400.0,-0.014127437135903165,0.019910982,1980,0.9955699443817139,1.2323577105998993,0.2838298976421356,0.0003,-0.7353233180940151,0.178857421875,0.2
