rollout/ep_len_mean,time/time_elapsed,rollout/ep_rew_mean,time/total_timesteps,time/iterations,time/fps,train/clip_fraction,train/policy_gradient_loss,train/explained_variance,train/n_updates,train/entropy_loss,train/clip_range,train/approx_kl,train/loss,train/value_loss,train/learning_rate
44.58,1261,13.474000000000004,612352,299,485,0.147705078125,-0.010597773804329335,0.6288740634918213,2980,-0.4555341888219118,0.2,0.02904645,2.8324155807495117,13.829228794574737,0.0003
48.58,1265,10.850000000000001,614400,300,485,0.156787109375,-0.014813749981112779,0.7442626953125,2990,-0.5402257688343525,0.2,0.02306709,4.904184818267822,15.916701263189315,0.0003
49.75,1270,10.023500000000002,616448,301,485,0.159375,-0.011165844628703781,0.8070502877235413,3000,-0.623017942905426,0.2,0.030559039,2.2193763256073,16.480262297391892,0.0003
45.26,1275,13.536000000000001,618496,302,484,0.177294921875,-0.005924781085923314,0.830546498298645,3010,-0.5446245212107896,0.2,0.021244805,2.667337417602539,15.592749550938606,0.0003
49.52,1280,9.648000000000001,620544,303,484,0.179345703125,-0.022032107290579007,0.7184427380561829,3020,-0.5315054181963206,0.2,0.029492904,5.889394283294678,25.13845076560974,0.0003
45.38,1285,12.164999999999997,622592,304,484,0.20107421875,-0.022625797829823567,0.9012869596481323,3030,-0.5871523443609477,0.2,0.04335244,2.4725706577301025,14.249769824743272,0.0003
42.51,1290,14.723500000000001,624640,305,483,0.223193359375,-0.04130735469516367,0.6547180414199829,3040,-0.4104064367711544,0.2,0.29953593,2.786482334136963,17.24698164463043,0.0003
43.03,1295,15.213500000000002,626688,306,483,0.163525390625,-0.015087775548454373,0.5880043506622314,3050,-0.509320592880249,0.2,0.023871299,4.004075050354004,17.3572980761528,0.0003
51.53,1300,7.777499999999998,628736,307,483,0.197509765625,-0.02865045243524946,0.8014156818389893,3060,-0.4512443996965885,0.2,0.065645374,3.767176628112793,15.94457870721817,0.0003
47.07,1304,12.2065,630784,308,483,0.17333984375,-0.009041332249762491,0.6905494332313538,3070,-0.7184529572725296,0.2,0.03953561,3.513463020324707,17.818000704050064,0.0003
35.39,1308,21.772499999999994,632832,309,483,0.2013671875,-0.03486399436951615,0.641421914100647,3080,-0.39440361186861994,0.2,0.0593274,3.3975439071655273,14.723567050695419,0.0003
37.95,1313,19.2085,634880,310,483,0.119775390625,-0.0160261887795059,0.7142635583877563,3090,-0.2912195954471827,0.2,0.049734257,2.747037410736084,11.570332092046737,0.0003
43.57,1318,14.037500000000001,636928,311,483,0.185498046875,-0.021002846700139344,0.648354172706604,3100,-0.49685830287635324,0.2,0.036157638,2.4236865043640137,13.875983214378357,0.0003
45.07,1323,12.168500000000002,638976,312,482,0.216943359375,-0.02698007191065699,0.6597059369087219,3110,-0.5546130694448947,0.2,0.047619574,2.659113645553589,14.996488696336746,0.0003
44.05,1328,13.3925,641024,313,482,0.200927734375,-0.023835359018994494,0.6227432489395142,3120,-0.47070560939610007,0.2,0.05689176,2.5484488010406494,14.265793299674987,0.0003
49.34,1333,9.222000000000001,643072,314,482,0.173681640625,-0.012527065176982433,0.8514322638511658,3130,-0.5368203353136778,0.2,0.037343543,1.5354931354522705,13.794382029771805,0.0003
49.63,1338,9.2675,645120,315,481,0.22431640625,-0.016505302558653057,0.731940507888794,3140,-0.5612113140523434,0.2,0.03471302,2.5498621463775635,15.536057028174401,0.0003
49.95,1343,8.4955,647168,316,481,0.177294921875,-0.02296262523159385,0.7786954641342163,3150,-0.42886949330568314,0.2,0.054222926,3.372670888900757,16.31180547475815,0.0003
47.15,1347,11.200499999999998,649216,317,481,0.22958984375,-0.008637938744504936,0.7596503496170044,3160,-0.6640295684337616,0.2,0.024421401,1.7256351709365845,12.887917178869248,0.0003
39.92,1351,17.538,651264,318,481,0.1822265625,-0.019563885664683766,0.7988355159759521,3170,-0.4520201079547405,0.2,0.041386615,2.2543890476226807,13.078662836551667,0.0003
37.38,1356,19.596999999999998,653312,319,481,0.167236328125,-0.026073619996896013,0.7836325168609619,3180,-0.3557482805103064,0.2,0.041336548,5.163530349731445,15.726418828964233,0.0003
43.23,1361,14.762499999999998,655360,320,481,0.168212890625,-0.0342336296569556,0.6618310213088989,3190,-0.4194083590060472,0.2,0.07842039,2.8889517784118652,11.19432121515274,0.0003
47.04,1366,11.758,657408,321,480,0.195166015625,-0.02447737889015116,0.8109205365180969,3200,-0.6035259693861008,0.2,0.025127009,2.282376289367676,16.60550715327263,0.0003
42.98,1371,15.453,659456,322,480,0.186962890625,-0.0082723191997502,0.598647952079773,3210,-0.4632598277181387,0.2,0.037066028,3.476672887802124,17.395685505867004,0.0003
43.76,1377,15.033000000000001,661504,323,480,0.1498046875,-0.019832188439613672,0.819221556186676,3220,-0.4492884464561939,0.2,0.026427275,3.3069374561309814,14.53957290649414,0.0003
47.61,1381,11.639499999999998,663552,324,480,0.162353515625,-0.01542884106747806,0.8720532655715942,3230,-0.6073237888514995,0.2,0.052147802,2.4749319553375244,13.6261702388525,0.0003
39.71,1385,18.4875,665600,325,480,0.198974609375,-0.026511729555204512,0.7925765514373779,3240,-0.49424906373023986,0.2,0.029295733,2.6398062705993652,15.340117067098618,0.0003
42.01,1389,16.0085,667648,326,480,0.135791015625,-0.017081038813921624,0.6187957525253296,3250,-0.36580074951052666,0.2,0.025346491,2.811678409576416,12.225209584832191,0.0003
47.91,1394,10.8625,669696,327,480,0.193994140625,0.001635516417445615,0.6651253700256348,3260,-0.6414820954203606,0.2,0.027651254,1.8628859519958496,15.247687512636185,0.0003
56.11,1399,3.4204999999999983,671744,328,480,0.168359375,-0.013176943457801826,0.8368682265281677,3270,-0.5690175227820873,0.2,0.029873092,3.1664984226226807,13.896457922458648,0.0003
46.81,1404,11.6885,673792,329,479,0.164013671875,-0.011077388393459842,0.7748876214027405,3280,-0.6324201717972755,0.2,0.022601206,3.1881895065307617,20.292259389162062,0.0003
50.1,1408,9.196,675840,330,479,0.149169921875,-0.01614828155725263,0.5857177972793579,3290,-0.32662354707717894,0.2,0.027533408,2.560694456100464,13.896630334854127,0.0003
46.35,1414,12.1315,677888,331,479,0.18486328125,-0.012314348935615272,0.8731639385223389,3300,-0.6335588902235031,0.2,0.03715521,2.4252145290374756,17.61007654070854,0.0003
49.71,1419,8.966500000000002,679936,332,479,0.195654296875,-0.027317199297249316,0.7632935047149658,3310,-0.46034939810633657,0.2,0.046166528,2.2536959648132324,15.353249001502991,0.0003
51.92,1423,7.797,681984,333,479,0.17470703125,-0.013519859249936417,0.8557009696960449,3320,-0.6018145889043808,0.2,0.03737458,2.9889352321624756,15.793769162893295,0.0003
51.58,1427,9.146,684032,334,479,0.219482421875,-0.024677475038333795,0.7601140141487122,3330,-0.6142388254404068,0.2,0.031378403,2.856329917907715,15.551631259918214,0.0003
51.96,1431,8.263000000000002,686080,335,479,0.187646484375,-0.017866686888737604,0.8538709282875061,3340,-0.5642108529806137,0.2,0.02962454,3.768280029296875,17.16887459754944,0.0003
53.56,1436,6.019999999999999,688128,336,479,0.203369140625,-0.022787676801090128,0.7791683673858643,3350,-0.5822878755629063,0.2,0.06910248,2.901181221008301,19.7174310028553,0.0003
51.16,1441,7.334000000000002,690176,337,478,0.2064453125,-0.022896808803488967,0.8606525659561157,3360,-0.6497453890740872,0.2,0.02643974,2.770595073699951,20.468499845266344,0.0003
42.21,1446,15.800500000000001,692224,338,478,0.239208984375,-0.0419952727825148,0.7723122835159302,3370,-0.4877428375184536,0.2,0.10250264,2.695648193359375,14.14978173673153,0.0003
43.17,1451,15.719500000000004,694272,339,478,0.19560546875,-0.02364079648978077,0.3561020493507385,3380,-0.4684814862906933,0.2,0.0309753,5.791165351867676,20.915454351902007,0.0003
43.15,1456,14.919500000000001,696320,340,478,0.159619140625,-0.0101658298750408,0.6350314617156982,3390,-0.516736613214016,0.2,0.026345752,2.3972411155700684,12.784038537740708,0.0003
43.6,1461,14.372000000000005,698368,341,477,0.165869140625,-0.013757892552530394,0.781018853187561,3400,-0.4707572031766176,0.2,0.033992272,1.5262216329574585,12.230834048986434,0.0003
45.5,1465,13.44,700416,342,477,0.202294921875,-0.018668610841268675,0.7292435169219971,3410,-0.6063509188592434,0.2,0.036312554,2.059875965118408,13.73197507560253,0.0003
44.56,1469,14.39,702464,343,477,0.1388671875,-0.007958823422086425,0.8061969876289368,3420,-0.520719987899065,0.2,0.022480361,2.8854868412017822,15.639258348941803,0.0003
43.2,1474,15.462999999999997,704512,344,477,0.1392578125,-0.01268281830707565,0.8512917160987854,3430,-0.5015670515596866,0.2,0.01787848,2.938952922821045,14.459130710363388,0.0003
45.31,1479,13.503499999999999,706560,345,477,0.175732421875,-0.011353343987138942,0.6255704760551453,3440,-0.4262024134397507,0.2,0.037038814,2.3116769790649414,13.863036173582078,0.0003
41.57,1484,16.840500000000002,708608,346,477,0.24501953125,-0.009864554696832784,0.8409224152565002,3450,-0.6103161863982678,0.2,0.045883052,2.215322732925415,12.268812721967697,0.0003
31.61,1489,25.096499999999995,710656,347,477,0.12490234375,-0.01667804942699149,0.8406109809875488,3460,-0.3240068506449461,0.2,0.026341546,4.256729602813721,14.50782676935196,0.0003
33.35,1494,23.6835,712704,348,476,0.104296875,-0.01589548805495724,0.6057734489440918,3470,-0.23942670058459042,0.2,0.025582293,1.993817925453186,9.020291870832443,0.0003
39.85,1499,17.6555,714752,349,476,0.157177734375,-0.041271693364251405,0.570371150970459,3480,-0.30296534597873687,0.2,0.10301461,2.9222965240478516,12.746531671285629,0.0003
44.71,1504,12.8525,716800,350,476,0.149609375,-0.009204885497456416,0.5890148878097534,3490,-0.4264711085706949,0.2,0.03860368,1.417784571647644,13.422227963805199,0.0003
42.52,1508,15.251,718848,351,476,0.162255859375,-0.00595829158264678,0.7990806102752686,3500,-0.5220737375319005,0.2,0.026828418,2.3647544384002686,15.202893042564392,0.0003
40.02,1512,17.929,720896,352,476,0.1630859375,-0.020785210968460886,0.8090454339981079,3510,-0.456229604408145,0.2,0.03531144,3.160236358642578,17.105405616760255,0.0003
44.43,1517,14.927499999999998,722944,353,476,0.14541015625,-0.02449885035166517,0.8643910884857178,3520,-0.39967173151671886,0.2,0.07299443,2.580298662185669,15.814721381664276,0.0003
44.09,1522,15.3945,724992,354,476,0.183251953125,-0.016453481244388966,0.6628018617630005,3530,-0.5370611514896154,0.2,0.044818737,2.2390682697296143,13.291768991947174,0.0003
42.97,1527,15.036499999999998,727040,355,475,0.153173828125,-0.014608608969138005,0.7996946573257446,3540,-0.3841233644634485,0.2,0.025034029,3.299254894256592,14.460902255773544,0.0003
43.02,1532,13.990000000000002,729088,356,475,0.22841796875,-0.009628698424785398,0.7202697992324829,3550,-0.6111976630985737,0.2,0.04846252,3.0469894409179688,16.246306347846986,0.0003
39.12,1537,17.913999999999998,731136,357,475,0.146044921875,-0.0158934012404643,0.2891833782196045,3560,-0.2692431226372719,0.2,0.036982723,1.810192584991455,11.769994112849236,0.0003
42.38,1542,16.395000000000003,733184,358,475,0.1794921875,-0.02813691527117044,0.7073246836662292,3570,-0.43466848097741606,0.2,0.08177144,2.2914798259735107,15.424897164106369,0.0003
51.2,1546,8.825999999999999,735232,359,475,0.12919921875,-0.01239212624495849,0.8703242540359497,3580,-0.4927288956940174,0.2,0.022771008,3.1106996536254883,13.461768466234208,0.0003
49.68,1550,9.433,737280,360,475,0.2015625,-0.01874873513006605,0.7367228865623474,3590,-0.543067104741931,0.2,0.059919193,2.236701011657715,16.574527585506438,0.0003
48.15,1554,9.092500000000001,739328,361,475,0.196044921875,-0.015046809293562547,0.7858129143714905,3600,-0.5168407425284386,0.2,0.046899892,3.995893716812134,20.048153722286223,0.0003
43.96,1559,13.546999999999999,741376,362,475,0.225927734375,-0.02767126254912,0.7513914704322815,3610,-0.5312064863741398,0.2,0.07404132,3.1546359062194824,18.225250884890556,0.0003
43.67,1564,15.238499999999997,743424,363,475,0.157861328125,-0.013486142145120538,0.828498363494873,3620,-0.4682119801640511,0.2,0.040636238,2.379600763320923,12.29884223639965,0.0003
45.92,1569,13.032,745472,364,474,0.174951171875,-0.016430344502441584,0.8450358510017395,3630,-0.49932070039212706,0.2,0.035361618,4.424283981323242,21.510596919059754,0.0003
42.53,1574,15.484499999999999,747520,365,474,0.176416015625,-0.018395220633829014,0.8066239953041077,3640,-0.5282903973013162,0.2,0.056818485,2.750746726989746,21.194737565517425,0.0003
39.85,1579,18.1625,749568,366,474,0.16611328125,-0.041225334419868885,0.7961794137954712,3650,-0.309776820987463,0.2,0.08364473,1.117889404296875,9.735165897011758,0.0003
45.03,1584,13.9615,751616,367,474,0.151171875,-0.012101609102683143,0.8569245934486389,3660,-0.43617335632443427,0.2,0.032461427,1.843186378479004,15.005997452139855,0.0003
44.84,1588,13.551000000000002,753664,368,474,0.17587890625,-0.007953821285627782,0.9237244725227356,3670,-0.6448883317410946,0.2,0.02848305,1.6488393545150757,16.114616602659225,0.0003
47.93,1593,10.4805,755712,369,474,0.16201171875,-0.01335034467629157,0.9119178056716919,3680,-0.41088964603841305,0.2,0.05064765,1.659088134765625,11.539355348050595,0.0003
48.04,1597,11.012,757760,370,474,0.213232421875,-0.011163827270502224,0.8326648473739624,3690,-0.5661000177264214,0.2,0.041925296,2.233675479888916,15.93500987291336,0.0003
44.45,1602,14.278500000000001,759808,371,474,0.169482421875,-0.01080347495735623,0.7221614122390747,3700,-0.46912260688841345,0.2,0.03946539,2.296342372894287,15.388277214765548,0.0003
43.99,1607,15.684499999999998,761856,372,474,0.182177734375,-0.004086082451976836,0.8016684651374817,3710,-0.5905550941824913,0.2,0.025070034,3.4561946392059326,19.31928894519806,0.0003
50.63,1612,10.192499999999999,763904,373,473,0.17421875,-0.013400488562183455,0.74249267578125,3720,-0.361473922803998,0.2,0.12619169,2.540163516998291,11.758804196119309,0.0003
52.53,1617,8.1595,765952,374,473,0.15654296875,-0.008255278947763145,0.918290376663208,3730,-0.7675789229571819,0.2,0.02100315,3.163513422012329,17.350330996513367,0.0003
53.86,1622,6.878000000000001,768000,375,473,0.1810546875,-0.017082757572643457,0.8846485018730164,3740,-0.6657271236181259,0.2,0.023073962,5.554472923278809,18.472562116384506,0.0003
42.5,1627,16.197,770048,376,473,0.162109375,-0.02438549007056281,0.8211852312088013,3750,-0.530840927362442,0.2,0.02896738,2.3067057132720947,13.828427413105965,0.0003
41.82,1631,17.137,772096,377,473,0.157373046875,-0.014046341343782843,0.8836174011230469,3760,-0.441549089550972,0.2,0.021436565,2.4046053886413574,16.77208675146103,0.0003
44.75,1635,13.618499999999997,774144,378,473,0.15927734375,-0.013720199497765862,0.9088656902313232,3770,-0.49063361510634423,0.2,0.02278081,2.3971292972564697,15.19950157403946,0.0003
42.29,1639,15.079500000000003,776192,379,473,0.168798828125,-0.015700681088492274,0.5870034098625183,3780,-0.5109080348163844,0.2,0.05326738,2.769213914871216,24.764250648021697,0.0003
40.51,1644,17.4905,778240,380,473,0.2140625,-0.03623715887661092,0.5946862697601318,3790,-0.4195228572934866,0.2,0.03916065,3.9443984031677246,17.752781730890273,0.0003
42.83,1649,15.715499999999999,780288,381,473,0.181005859375,-0.02089570419047959,0.7031906843185425,3800,-0.3632443107664585,0.2,0.119932994,1.7484865188598633,11.388944029808044,0.0003
43.64,1654,14.282999999999998,782336,382,472,0.20458984375,-0.02325144190399442,0.6716465353965759,3810,-0.5463324554264546,0.2,0.045069613,2.483527898788452,13.725502145290374,0.0003
42.8,1659,15.179999999999996,784384,383,472,0.128662109375,-0.011062632268294691,0.7362651824951172,3820,-0.363087997213006,0.2,0.024794584,3.8416218757629395,15.528565353155136,0.0003
48.31,1664,10.4915,786432,384,472,0.18349609375,-0.011841202189680189,0.7884833812713623,3830,-0.6169994965195655,0.2,0.034945026,3.5267205238342285,20.330890834331512,0.0003
41.13,1668,17.066499999999998,788480,385,472,0.255615234375,-0.028868151959613897,0.6958733201026917,3840,-0.5410868253558874,0.2,0.063675776,3.0360236167907715,16.886753511428832,0.0003
38.07,1673,20.0725,790528,386,472,0.118212890625,-0.018707065336639062,0.631641685962677,3850,-0.26342404671013353,0.2,0.03293289,2.9289495944976807,11.263502442836762,0.0003
47.49,1677,12.056499999999998,792576,387,472,0.1662109375,-0.017744631553068758,0.8866085410118103,3860,-0.5709397152066231,0.2,0.042346917,2.1223530769348145,13.653705352544785,0.0003
54.99,1682,5.264500000000001,794624,388,472,0.11328125,-0.006883953904616646,0.8815173506736755,3870,-0.564124459028244,0.2,0.01855662,2.940042018890381,14.871039685606956,0.0003
54.94,1687,4.469,796672,389,472,0.17578125,-0.01694471256341785,0.807661235332489,3880,-0.7133580826222896,0.2,0.051805146,4.538824081420898,21.697440367937087,0.0003
51.76,1692,6.986000000000001,798720,390,471,0.202001953125,-0.010232762031955644,0.8232381343841553,3890,-0.49281719475984576,0.2,0.07648523,2.9349923133850098,17.079602098464967,0.0003
44.97,1697,12.515499999999998,800768,391,471,0.18056640625,-0.015797201998066158,0.8735334873199463,3900,-0.5881860665977001,0.2,0.029098347,3.280651330947876,15.555179071426391,0.0003
38.15,1702,19.3635,802816,392,471,0.15986328125,-0.023998681554803624,0.8367371559143066,3910,-0.48017721213400366,0.2,0.02808991,2.6631641387939453,15.209368818998337,0.0003
40.24,1707,17.612000000000002,804864,393,471,0.14794921875,-0.01773597254068591,0.8962200284004211,3920,-0.43304648585617544,0.2,0.03010926,2.2627177238464355,12.301280465722083,0.0003
43.57,1711,14.421500000000002,806912,394,471,0.184716796875,-0.021304049371974543,0.689801812171936,3930,-0.42661125473678113,0.2,0.060980055,4.641262531280518,15.848636263608933,0.0003
41.7,1715,15.985,808960,395,471,0.2095703125,-0.017457870324142276,0.8688100576400757,3940,-0.5495723124593497,0.2,0.030786578,3.625697135925293,18.08718371987343,0.0003
43.19,1719,14.9985,811008,396,471,0.15205078125,-0.016171322402078657,0.8739166259765625,3950,-0.3830740749835968,0.2,0.038755223,2.9815096855163574,15.536750346422195,0.0003
46.35,1724,10.910499999999999,813056,397,471,0.18828125,-0.015493996799341403,0.9119197726249695,3960,-0.6751617915928364,0.2,0.03223577,2.7082653045654297,17.45837809443474,0.0003
45.6,1730,11.575,815104,398,471,0.1701171875,-0.0032069079752545804,0.7000112533569336,3970,-0.48622676990926267,0.2,0.056477696,2.160351514816284,18.105625319480897,0.0003
45.34,1735,12.425,817152,399,470,0.151220703125,-0.010902650136267766,0.7263004779815674,3980,-0.3561204046010971,0.2,0.04735809,4.392676830291748,18.81881794333458,0.0003
51.16,1740,7.418000000000001,819200,400,470,0.19052734375,-0.013809040718479082,0.886390745639801,3990,-0.5751576956361533,0.2,0.03676737,2.569331169128418,17.579114094376564,0.0003
45.79,1745,12.678500000000001,821248,401,470,0.26943359375,-0.010332448373083026,0.6474654674530029,4000,-0.5968223474919796,0.2,0.058503054,2.9447906017303467,18.780313831567764,0.0003
40.96,1750,16.649,823296,402,470,0.1365234375,-0.015151573350885883,0.9007708430290222,4010,-0.4297223173081875,0.2,0.028819853,1.5968807935714722,12.34614650607109,0.0003
44.78,1754,13.701,825344,403,470,0.17197265625,-0.01571142483735457,0.8835470676422119,4020,-0.5014159724116325,0.2,0.030257326,3.5033304691314697,19.82762829065323,0.0003
46.9,1758,11.707999999999997,827392,404,470,0.181005859375,-0.013488287967629731,0.9035423994064331,4030,-0.6399551451206207,0.2,0.03287421,5.56451940536499,17.494975090026855,0.0003
48.0,1762,10.428999999999998,829440,405,470,0.183154296875,-0.019818615779513493,0.8186464905738831,4040,-0.5104440066963434,0.2,0.026594155,3.0053343772888184,17.190357285737992,0.0003
42.24,1768,16.147000000000002,831488,406,470,0.22099609375,-0.02953157519805245,0.8854472637176514,4050,-0.5123115207999944,0.2,0.036715917,2.6009674072265625,18.293140947818756,0.0003
43.42,1773,14.663,833536,407,470,0.1498046875,-0.018029710242990403,0.8326308727264404,4060,-0.39623050913214686,0.2,0.02454968,3.0296661853790283,15.825261902809142,0.0003
35.67,1778,21.287499999999994,835584,408,469,0.18466796875,-0.0248564410750987,0.895832359790802,4070,-0.5799938425421715,0.2,0.060384236,2.2006263732910156,16.93071431219578,0.0003
39.11,1783,19.0425,837632,409,469,0.144287109375,-0.016165171230386476,0.6260861158370972,4080,-0.22994212079793214,0.2,0.03947114,2.2963809967041016,9.751719078421592,0.0003
47.83,1788,12.006500000000003,839680,410,469,0.17373046875,-0.008107671100879088,0.8185848593711853,4090,-0.6230907335877418,0.2,0.025979687,2.410081624984741,15.418023452162743,0.0003
50.09,1792,9.637500000000003,841728,411,469,0.15859375,-0.01680985454004258,0.9191039800643921,4100,-0.5934619218111038,0.2,0.030627087,2.703540086746216,13.347511678934097,0.0003
48.3,1796,10.266999999999998,843776,412,469,0.183740234375,-0.007096301345154643,0.8971379399299622,4110,-0.6153178386390209,0.2,0.021564212,2.189720630645752,16.34210485816002,0.0003
42.66,1800,15.196000000000002,845824,413,469,0.181591796875,-0.02685329782543704,0.8828595280647278,4120,-0.5222934119403362,0.2,0.18218482,1.979313611984253,16.493544718623163,0.0003
45.25,1805,13.5245,847872,414,469,0.134765625,-0.0141384543327149,0.7442519664764404,4130,-0.41818021349608897,0.2,0.034538984,2.3014590740203857,13.062982541322707,0.0003
39.96,1810,18.532,849920,415,469,0.160546875,-0.020086215884657577,0.957395076751709,4140,-0.6524641707539558,0.2,0.024756938,1.9217642545700073,12.940282732248306,0.0003
35.37,1815,22.436500000000002,851968,416,469,0.138134765625,-0.01548318502609618,0.749366819858551,4150,-0.325999366119504,0.2,0.03758686,3.5780749320983887,14.696611577272416,0.0003
35.82,1820,21.787,854016,417,469,0.14033203125,-0.02376493008923717,0.9160324931144714,4160,-0.3918703254312277,0.2,0.048793007,1.8004207611083984,9.536770623922347,0.0003
38.62,1825,19.892000000000003,856064,418,468,0.134423828125,-0.017872071146848613,0.8778371214866638,4170,-0.4537823602557182,0.2,0.024591131,2.7150466442108154,14.588803136348725,0.0003
41.83,1830,17.2685,858112,419,468,0.16650390625,-0.002526206360198557,0.8291590213775635,4180,-0.42516296319663527,0.2,0.036186416,2.587613582611084,11.279240074753762,0.0003
43.57,1834,14.856499999999999,860160,420,468,0.16904296875,0.006516123138135299,0.9436609148979187,4190,-0.46222722716629505,0.2,0.022180729,1.9528367519378662,12.853027081489563,0.0003
48.25,1839,10.4675,862208,421,468,0.1689453125,-0.02779212248278782,0.9069269895553589,4200,-0.6018831364810466,0.2,0.021932034,2.333627939224243,17.680656081438066,0.0003
49.82,1843,9.189,864256,422,468,0.16748046875,-0.008315060494351201,0.8213732242584229,4210,-0.5623255755752326,0.2,0.02315849,3.337446689605713,15.988924312591553,0.0003
50.77,1848,9.1745,866304,423,468,0.190771484375,-0.024271101958584042,0.8811482191085815,4220,-0.6515504278242588,0.2,0.04743239,1.6587812900543213,16.861876651644707,0.0003
44.32,1853,15.071,868352,424,468,0.13779296875,-0.014997816662071273,0.9392591714859009,4230,-0.5771940246224403,0.2,0.02578931,3.1292977333068848,16.950405514240266,0.0003
38.31,1858,19.2325,870400,425,468,0.18359375,-0.013467530929483473,0.8192822933197021,4240,-0.4319717988371849,0.2,0.035064556,1.3370769023895264,11.510172089934349,0.0003
39.38,1863,18.453000000000003,872448,426,468,0.140185546875,-0.01827808442758396,0.8875672817230225,4250,-0.3527108017355204,0.2,0.03812822,1.193971872329712,10.709568136930466,0.0003
44.91,1868,13.565500000000002,874496,427,468,0.149169921875,-0.021290116384625433,0.9112181067466736,4260,-0.47900000363588335,0.2,0.03990135,4.613332748413086,15.906734657287597,0.0003
43.9,1873,14.336000000000004,876544,428,467,0.17001953125,-0.019110587958130053,0.9039222002029419,4270,-0.6211405478417873,0.2,0.025463086,1.134694218635559,13.410781487822533,0.0003
40.82,1877,16.734,878592,429,467,0.16591796875,-0.007768953635240905,0.8399707674980164,4280,-0.5324998009949923,0.2,0.022419572,3.597135066986084,18.29128893017769,0.0003
42.57,1881,15.347499999999998,880640,430,468,0.150146484375,-0.0193738070782274,0.8035755753517151,4290,-0.36492896601557734,0.2,0.03947845,3.0986123085021973,14.344596672058106,0.0003
42.42,1886,16.51,882688,431,467,0.187109375,-0.014693156711291521,0.8984072804450989,4300,-0.48633728325366976,0.2,0.038238958,2.7319600582122803,14.864534413814544,0.0003
43.68,1891,14.962000000000003,884736,432,467,0.17998046875,-0.02497713773045689,0.7745312452316284,4310,-0.42245670333504676,0.2,0.05071737,3.1301186084747314,17.326091676950455,0.0003
50.32,1896,8.944999999999999,886784,433,467,0.17080078125,-0.017098748206626622,0.8951208591461182,4320,-0.5153978124260903,0.2,0.021361373,4.287395477294922,18.90753446817398,0.0003
53.19,1901,6.2095,888832,434,467,0.1861328125,-0.010468605777714402,0.8669431805610657,4330,-0.6432744994759559,0.2,0.044323377,5.30171012878418,23.14986435174942,0.0003
57.5,1906,2.357999999999999,890880,435,467,0.186328125,-0.02084144120453857,0.6773298978805542,4340,-0.462314048409462,0.2,0.043029323,6.138033866882324,25.656645143032073,0.0003
45.9,1911,12.910000000000004,892928,436,467,0.16748046875,-0.013043824344640598,0.9178715944290161,4350,-0.6694720730185508,0.2,0.032104418,2.775228977203369,24.96560753583908,0.0003
48.59,1915,10.189499999999999,894976,437,467,0.113134765625,-0.008848054773989134,0.8890577554702759,4360,-0.3844911064952612,0.2,0.022591123,4.312563419342041,14.071090698242188,0.0003
46.51,1919,11.628499999999997,897024,438,467,0.171533203125,-0.015339426830178127,0.8852736353874207,4370,-0.6583816416561603,0.2,0.029665641,3.711158275604248,24.37795869112015,0.0003
41.05,1923,16.7495,899072,439,467,0.17998046875,-0.028162765089655296,0.512902557849884,4380,-0.39198490157723426,0.2,0.04543031,3.23068904876709,16.344350498914718,0.0003
40.72,1928,17.465,901120,440,467,0.155322265625,-0.011844413354992867,0.8150600790977478,4390,-0.49054994359612464,0.2,0.029848317,3.850029468536377,16.244198030233385,0.0003
39.45,1933,19.010499999999997,903168,441,467,0.133251953125,-0.012835628254106269,0.7688559293746948,4400,-0.4038805738091469,0.2,0.035078317,3.3936357498168945,17.791134202480315,0.0003
40.12,1938,16.952,905216,442,467,0.108935546875,-0.014974638880812564,0.9739196300506592,4410,-0.4263021882623434,0.2,0.015157799,2.969780206680298,14.389568802714347,0.0003
39.89,1943,16.0335,907264,443,466,0.175439453125,-0.0168609079613816,0.6197792291641235,4420,-0.41847663559019566,0.2,0.04366388,2.482386589050293,16.729605031013488,0.0003
37.39,1948,18.915499999999998,909312,444,466,0.208056640625,-0.03109122655005194,0.7126195430755615,4430,-0.4136402875185013,0.2,0.037703186,5.387343406677246,24.875102972984315,0.0003
41.02,1953,16.523,911360,445,466,0.14287109375,-0.021105471678311005,0.7583167552947998,4440,-0.38449224047362807,0.2,0.033739984,6.376433372497559,19.33754989504814,0.0003
40.48,1957,17.735,913408,446,466,0.1740234375,-0.009377005539136007,0.8174784183502197,4450,-0.4379805695265532,0.2,0.060845274,3.0214457511901855,14.467526960372926,0.0003
35.02,1962,22.211,915456,447,466,0.1384765625,-0.012286968796979636,0.8040784597396851,4460,-0.3893463104963303,0.2,0.026291098,2.142845630645752,9.774249267578124,0.0003
36.62,1966,20.733,917504,448,466,0.130712890625,-0.021179831289919092,0.9055333137512207,4470,-0.33962797522544863,0.2,0.05363455,4.3856000900268555,11.859098929166795,0.0003
40.2,1971,17.146,919552,449,466,0.155615234375,-0.01738993889593985,0.8501225113868713,4480,-0.41441182531416415,0.2,0.033093162,2.447683811187744,12.457884293794631,0.0003
43.64,1976,13.935,921600,450,466,0.139111328125,-0.008568967366591096,0.8864431381225586,4490,-0.4290278121829033,0.2,0.018819347,3.554547071456909,16.438958287239075,0.0003
40.95,1981,16.8025,923648,451,466,0.155029296875,-0.02000024853623472,0.9344805479049683,4500,-0.5328153662383557,0.2,0.0856953,1.6559165716171265,11.249375033378602,0.0003
